song_id,song_name,song_type,explicit,entry_year,exit_year,n_years_on_chart,years_on_chart,weeks_on_chart,song_rank_entry,song_rank_peak,song_rank_final,entry_week,exit_week,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
4jjPvqzUHNYuNEtSJnklwJ,Impacto,Solo,FALSE,2007,2007,1,2007,7,6,45,5,2007-05-26,2007-07-07,185107,0.00889,0.794,0.864,1.45e-4,0.0398,-5.964,0.0755,0.9,100.516
4jkn5PRfAJoKfXF0OPL7n7,That's The Way I've Always Heard It Should Be,Solo,FALSE,1971,1971,1,1971,17,3,91,66,1971-04-17,1971-08-07,258133,0.938,0.4,0.0897,5.21e-4,0.0847,-19.012,0.0288,0.24,70.387
4jnFqNWeJCeCRHc4HCdxfd,Remember the Time,Solo,FALSE,1992,1992,1,1992,20,48,98,49,1992-01-25,1992-06-06,239227,0.153,0.831,0.921,0.00213,0.305,-2.383,0.0581,0.794,108.002
4jnPGIKO0aljX74CmUA2CH,How Could I Let You Get Away,Solo,FALSE,1972,1972,1,1972,4,10,24,24,1972-08-19,1972-09-09,229773,0.749,0.605,0.325,8.79e-6,0.216,-12.716,0.0274,0.671,74.432
4jrEJvfSn7kJcZR4oD7VGo,I Hear You Knocking,Solo,FALSE,1970,1971,2,1970;1971,12,11,97,75,1970-12-26,1971-03-13,168240,0.0192,0.518,0.52,4.86e-5,0.0654,-9.902,0.053900000000000003,0.968,206.497
4jsiIeVm7ZcCJRpq8opfMa,Pop That Thang,Solo,FALSE,1972,1972,1,1972,15,14,77,46,1972-07-01,1972-10-07,172760,0.274,0.717,0.655,0,0.11,-5.818,0.125,0.877,158.636
4jty9ZxXwfTOmY6WkF8eK0,Say You're Wrong,Solo,FALSE,1985,1985,1,1985,12,47,80,11,1985-04-20,1985-07-06,209307,0.0692,0.657,0.804,0.371,0.0667,-8.989,0.0423,0.918,149.668
4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,Solo,TRUE,2014,2014,1,2014,20,38,66,37,2014-08-09,2014-12-20,275227,0.763,0.707,0.709,0,0.274,-3.979,0.34,0.501,89.094
4jviBh49BPwUSi0VRcja8Q,Love Is All,Solo,FALSE,1973,1973,1,1973,3,1,10,10,1973-09-29,1973-10-13,230360,0.848,0.3,0.47,0.0515,0.468,-11.368,0.034,0.375,77.277
4jw1ul6HZvgJRugmphktgp,Love or Let Me Be Lonely,Solo,FALSE,1982,1982,1,1982,10,23,61,10,1982-07-17,1982-09-18,221400,0.793,0.449,0.897,0,0.267,-3.942,0.0463,0.691,175.32
4jwj7WcGHwNpG0ovatCbST,Give Me the Reason,Solo,FALSE,1986,1986,1,1986,11,17,44,10,1986-08-23,1986-11-01,285600,0.0849,0.751,0.639,5.86e-4,0.0763,-11.497,0.0361,0.875,140.004
4jyiW9JrPpKHlMuP096ZX6,Up On Cripple Creek,Solo,FALSE,1969,1970,2,1969;1970,14,27,76,43,1969-11-01,1970-01-31,271400,0.409,0.712,0.652,0.0144,0.0832,-11.393,0.0959,0.963,144.37
4k0bXm9Q4RaTuYi09i4lKK,Jump (For My Love),Solo,FALSE,1984,1984,1,1984,24,39,98,14,1984-04-28,1984-10-06,262618,0.107,0.86,0.705,8.87e-6,0.149,-12.514,0.0894,0.854,134.395
4k1KBmLXE1Q1cFyfC6bVLH,You Got Soul,Solo,FALSE,1968,1969,2,1968;1969,7,11,43,43,1968-12-14,1969-01-25,158787,0.0127,0.62,0.405,1.2e-6,0.0764,-12.389,0.0311,0.641,86.444
4k1YrSM0KCb5LepafCrW5K,Southern Cross,Solo,FALSE,1982,1983,2,1982;1983,17,32,83,3,1982-09-18,1983-01-08,280960,0.445,0.668,0.437,1.58e-6,0.17,-10.491,0.032,0.614,81.833
4k4sfeNbW4upboQ17Ps3yo,Into The Ocean,Solo,FALSE,2006,2007,2,2006;2007,20,16,48,28,2006-12-23,2007-05-05,239600,0.295,0.756,0.632,0,0.135,-6.477,0.0317,0.343,107.97
4k5vp7mNIKYCREyozNce9J,Scarborough Fair,Solo,FALSE,1968,1969,2,1968;1969,9,25,85,69,1968-11-16,1969-01-11,199200,0.66,0.681,0.416,0.15,0.0889,-15.846,0.0257,0.886,110.646
4k5xJOxoJbMW5sdkZGOezj,Chickenhead (feat. La Chat & Three 6 Mafia),Collaboration,TRUE,2001,2001,1,2001,12,4,14,6,2001-03-03,2001-05-19,255360,0.0105,0.862,0.746,0,0.142,-5.729,0.259,0.882,156.12
4k6ktr10Hczmh55NY3LfJy,Holiday,Solo,FALSE,1983,1984,2,1983;1984,21,13,85,7,1983-10-29,1984-03-17,368280,0.0542,0.854,0.796,0.00184,0.151,-5.567,0.0399,0.946,115.625
4k7XEA7HiJII5cYulnxEGA,Don't Be Cruel,Solo,FALSE,1988,1989,2,1988;1989,26,15,93,1,1988-07-23,1989-01-14,259762,0.00212,0.713,0.84,1.51e-5,0.0695,-7.034,0.0446,0.853,100.844
4k80K0b6KZ2QjAYkXON7q6,Blow Me (One Last Kiss),Solo,TRUE,2012,2013,2,2012;2013,27,43,96,54,2012-07-21,2013-01-19,255587,1.45e-4,0.597,0.919,0,0.282,-2.954,0.044,0.73,113.987
4kAzQ3GjZfAaXsFZobiUsQ,You Can't Dance,Solo,FALSE,1978,1978,1,1978,8,12,52,19,1978-06-03,1978-07-22,179613,0.0124,0.673,0.664,0,0.286,-13.963,0.108,0.966,148.393
4kBFrPP6brcgNEsSruP9cz,Ha Cha Cha (Funktion),Solo,FALSE,1976,1977,2,1976;1977,12,11,50,41,1976-12-25,1977-03-12,352547,2.79e-4,0.595,0.819,0.475,0.208,-4.064,0.0307,0.749,127.058
4kEzw2gtpxUBfgmhTEwIuE,Need You Now (Glee Cast Version),Solo,FALSE,2011,2011,1,2011,2,29,39,39,2011-02-19,2011-02-26,217413,0.087,0.55,0.677,0,0.0873,-5.238,0.0276,0.233,108.037
4kHCy0xMBVH10ngiFO6QjV,Slave to the Habit,Solo,FALSE,1999,1999,1,1999,7,6,19,1,1999-06-19,1999-07-31,185590,0.125,0.759,0.548,0,0.274,-10.295,0.032,0.883,115.966
4kKAtBEuL98VprIm7dFuQC,Together Forever,Solo,FALSE,1991,1991,1,1991,19,9,66,10,1991-02-02,1991-06-08,345783,0.0223,0.689,0.961,0.109,0.341,-4.126,0.0608,0.731,118.94
4kKZvfhXJpw89RE4zKFxec,Missing You Now,Collaboration,FALSE,1992,1992,1,1992,20,22,89,14,1992-01-25,1992-06-06,264493,0.0846,0.624,0.585,0,0.156,-9.291,0.0278,0.283,95.028
4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,Solo,FALSE,2009,2010,2,2009;2010,56,99,100,52,2009-06-27,2010-07-17,289133,0.0873,0.743,0.766,0,0.509,-6.375,0.0265,0.61,127.96
4kOKnL62lB0g5Zt3fOveT3,Arc Of A Diver,Solo,FALSE,1981,1981,1,1981,9,19,53,5,1981-05-09,1981-07-04,325960,0.77,0.564,0.744,0,0.196,-7.485,0.0661,0.656,185.699
4kOfxxnW1ukZdsNbCKY9br,What's Love Got to Do with It,Solo,FALSE,1984,1984,1,1984,28,9,100,10,1984-05-19,1984-11-24,226880,0.219,0.851,0.406,6.41e-6,0.0853,-11.631,0.0661,0.792,97.84
4kP69y3GKHi9tXckfgp4bK,For Once In My Life,Solo,FALSE,1968,1969,2,1968;1969,14,22,99,70,1968-11-02,1969-02-01,169800,0.195,0.524,0.519,0,0.523,-11.903,0.043,0.847,110.121
4kPLmTsTwA6wvtcbb0LtbM,Romeo's Tune,Solo,FALSE,1979,1980,2,1979;1980,19,17,90,3,1979-12-01,1980-04-05,212400,0.339,0.528,0.709,0.00732,0.294,-7.645,0.0301,0.684,94.887
4kRMsLX7bJqjIfK44qJ9h6,Hold Me,Solo,FALSE,1982,1982,1,1982,17,68,97,10,1982-06-19,1982-10-09,225333,0.247,0.709,0.571,0.014,0.114,-13.25,0.039,0.779,124.739
4kTLpAbhuEGHAAdDjOIWaa,Pursuit Of Happiness (Nightmare),Collaboration,TRUE,2009,2011,2,2009;2011,3,42,42,6,2009-10-03,2011-01-08,295293,0.497,0.627,0.589,7.05e-5,0.324,-9.056,0.0405,0.247,115.284
4kUZvXB3LC3an3HX6h0s17,Cudi Montage,Solo,TRUE,2018,2018,1,2018,1,32,32,32,2018-06-23,2018-06-23,197001,0.401,0.729,0.504,1.44e-6,0.121,-6.784,0.0321,0.305,110.011
4kUeOk4ahu7glmZtJjrVsO,Lovey Dovey (You're So Fine),Solo,FALSE,1967,1967,1,1967,4,3,15,15,1967-10-14,1967-11-04,173467,0.148,0.623,0.857,4.18e-6,0.0976,-3.436,0.0367,0.968,138.837
4kUmPSgNMjedQW63iEf8g2,Perfect,Solo,FALSE,2004,2004,1,2004,19,30,55,5,2004-01-24,2004-05-29,241813,0.0295,0.387,0.885,5e-6,0.36,-3.27,0.0719,0.595,205.942
4kV6opXYLOjYswb9G9liIp,The Joker Went Wild,Solo,FALSE,1966,1966,1,1966,11,29,81,67,1966-07-16,1966-09-24,164400,0.696,0.697,0.82,2.53e-6,0.0811,-6.211,0.033,0.797,140.089
4kY7rYtE4OQkJNq22OIYRI,Downtown,Solo,FALSE,2013,2013,1,2013,20,56,72,21,2013-02-23,2013-07-06,195867,0.18,0.532,0.825,0,0.296,-5.287,0.0468,0.96,169.961
4kYBrdNJUdoB7iJs9WJMvu,Mind Blowin',Solo,FALSE,1995,1995,1,1995,8,13,26,9,1995-06-24,1995-08-12,255960,0.00412,0.768,0.847,0,0.0843,-4.652,0.122,0.653,95.046
4kcSSn0ViqGjYxUeMb2O6x,Waterfall,Solo,FALSE,1975,1975,1,1975,3,17,23,23,1975-07-26,1975-08-09,213960,0.705,0.586,0.461,9.06e-6,0.142,-14.962,0.0308,0.662,106.138
4kckVBE2xGdfWR77Q3eYl0,Hurry Up and Wait,Solo,FALSE,1981,1981,1,1981,7,16,43,3,1981-04-18,1981-05-30,234413,0.7,0.918,0.758,0.00851,0.122,-7.102,0.0775,0.977,123.385
4kcrrJ7bDPmdXIgWjDeHSp,Seven Bridges Road,Solo,FALSE,1980,1981,2,1980;1981,14,37,80,5,1980-12-20,1981-03-21,175907,0.42,0.363,0.211,0.106,0.2,-15.328,0.0296,0.346,92.169
4kdfjhj9xNkYU0R8xlDy8k,6 Man,Solo,TRUE,2015,2015,1,2015,1,4,4,4,2015-03-07,2015-03-07,167653,0.227,0.798,0.529,0,0.114,-9.288,0.482,0.368,78.967
4kdy7pEmy9rvSUjTt5wFhV,Dance,Solo,FALSE,1987,1987,1,1987,9,9,42,2,1987-02-21,1987-04-18,261200,0.0102,0.555,0.971,0.00975,0.139,-3.331,0.0513,0.782,128.952
4kf33kU0KAlkNBK9pNbYNU,When You Look Me In The Eyes,Solo,FALSE,2008,2008,1,2008,17,16,76,4,2008-02-09,2008-05-31,248500,0.0242,0.4,0.766,0,0.305,-3.717,0.0328,0.508,135.938
4kflIGfjdZJW4ot2ioixTB,Someone Like You,Solo,FALSE,2011,2012,2,2011;2012,39,36,100,53,2011-03-12,2012-04-14,285040,0.892,0.559,0.33,0,0.0975,-8.251,0.0285,0.285,135.109
4kg5hAOumbLtNSg6J8aq8e,Set The Fire To The Third Bar,Collaboration,FALSE,2010,2010,1,2010,5,15,47,1,2010-01-30,2010-02-27,203613,0.518,0.535,0.379,0,0.0842,-7.059,0.0256,0.385,96.02
4klc508qHugrSruV1S7WD2,On and On,Solo,FALSE,1974,1974,1,1974,17,31,96,3,1974-05-25,1974-09-14,256560,0.398,0.855,0.841,0.0233,0.572,-8.313,0.0505,0.888,106.568
4kmIO0yPq92dXtKCL28RfC,Never Scared (feat. Killer Mike & T.I.) - Club Mix,Collaboration,FALSE,2003,2003,1,2003,20,2,75,17,2003-04-05,2003-08-16,316133,0.00924,0.586,0.927,1.85e-6,0.344,-4.077,0.194,0.528,73.023
4kmIcVKU595QzqULEp1OzH,It Keeps You Runnin',Solo,FALSE,1976,1976,1,1976,8,20,55,19,1976-06-19,1976-08-07,238440,0.199,0.454,0.438,0.0399,0.404,-13.916,0.0357,0.809,144.618
4kmsbka0IvuC1x4GdK3FcH,Make Love Like A Man,Solo,FALSE,1992,1992,1,1992,10,34,65,10,1992-06-27,1992-08-29,255624,0.0408,0.389,0.916,0,0.28,-6.481,0.0513,0.582,205.733
4kqOuBMioKeLNLkPpmxduf,The Hungry Years,Solo,FALSE,1976,1976,1,1976,4,11,19,19,1976-05-29,1976-06-19,229493,0.713,0.431,0.443,0,0.213,-12.655,0.0357,0.425,137.16
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),Solo,FALSE,2012,2013,2,2012;2013,28,2,95,54,2012-08-18,2013-02-23,251627,0.25,0.664,0.661,0,0.511,-6.559,0.0337,0.269,124.917
4kurdM4wmKq02Wq1md5hq0,I'll Make Him Love Me,Solo,FALSE,1967,1967,1,1967,5,19,29,29,1967-04-22,1967-05-20,137987,0.342,0.484,0.686,1.19e-5,0.27,-7.31,0.0365,0.492,128.125
4kwxP4zwBtLTLtqZukLNG8,We'll Never Have to Say Goodbye Again - Single Version,Collaboration,FALSE,1978,1978,1,1978,14,31,92,5,1978-02-25,1978-05-27,172240,0.0433,0.516,0.344,0,0.0634,-14.353,0.0296,0.605,112.224
4kxcVF4kEZTQZDlnNfDeur,Cold World,Collaboration,FALSE,1995,1996,2,1995;1996,3,4,4,1,1995-12-30,1996-01-13,331000,0.0964,0.724,0.803,3.04e-5,0.349,-5.555,0.296,0.53,90.88
4l2Edgdj4vla02GCh7YyAv,So Emotional,Solo,FALSE,1987,1988,2,1987;1988,19,54,100,2,1987-10-31,1988-03-05,276667,0.268,0.698,0.792,5.17e-5,0.199,-10.011,0.0496,0.796,119.082
4l4CZeKh4CkbVi9FlMRSkr,Louisiana Man,Solo,FALSE,1968,1968,1,1968,1,1,1,1,1968-04-20,1968-04-20,159635,0.628,0.651,0.451,0,0.105,-10.662,0.0457,0.96,146.444
4l6q7EdhA17R3wn0N7ql4Y,A Little Bit Of Love (Is All It Takes) - A Cappella,Solo,FALSE,1986,1986,1,1986,15,7,63,3,1986-02-22,1986-05-31,233950,0.718,0.629,0.266,0,0.261,-13.857,0.106,0.558,99.94
4l6uTQ4A2eWZrOzjgm1bey,Crazy Love,Solo,FALSE,1979,1979,1,1979,14,29,84,13,1979-01-20,1979-04-21,176800,0.207,0.303,0.262,0,0.154,-19.256,0.0329,0.599,164.584
4lBfaI3jJYCQpXEE7R1rRk,Nightime,Solo,FALSE,1988,1988,1,1988,12,22,65,7,1988-04-02,1988-06-18,258027,0.00151,0.722,0.573,0.0149,0.205,-12.978,0.0644,0.651,115.758
4lC9s3vwDa16w2G33KfF9C,The Visitors,Solo,FALSE,1982,1982,1,1982,8,6,38,3,1982-04-17,1982-06-05,347707,0.0884,0.632,0.437,6.23e-4,0.0623,-15.56,0.0315,0.756,131.188
4lCF99jVlxFpiAPCuvPfga,Nothin' At All,Solo,FALSE,1986,1986,1,1986,16,36,91,7,1986-04-19,1986-08-02,247566,0.0878,0.592,0.761,1.57e-5,0.234,-6.947,0.0292,0.507,123.268
4lClAt28Fc38DPbOg40aBn,Mighty High,Solo,FALSE,1976,1976,1,1976,10,10,32,10,1976-02-21,1976-04-24,278226,0.0709,0.721,0.682,0.026,0.176,-10.537,0.0507,0.891,115.702
